HOLE:	984B
LEG:	162
TOP:	98.145599
BOTTOM:	502.462799

DEPTH	TENS	CS	ETIM
487.2228	3184.9988	480.7328	181.4132
487.3752	3180.0000	481.6089	180.2340
487.5276	3179.9646	483.9463	179.0772
487.6800	3035.0256	485.3250	177.9262
487.8324	3140.0000	486.5622	176.7870
487.9848	3139.9939	487.2740	175.6425
488.1372	3115.0000	488.4029	174.5090
488.2896	3115.0293	489.0287	173.3630
488.4420	3235.0000	490.4980	172.2240
488.5944	3235.0061	491.7567	171.0960
488.7468	3260.0000	492.5241	169.9835
488.8992	3259.9792	492.4336	168.8557
489.0516	3174.9878	493.2827	167.7212
489.2040	3125.0000	494.6662	166.6042
489.3564	3124.9976	495.1653	165.4877
489.5088	3115.0000	495.7042	164.3705
489.6612	3114.9561	496.3675	163.2362
489.8136	2935.0000	498.1762	162.1357
489.9660	2935.1025	498.1238	161.0855
490.1184	3355.0000	494.6574	160.0240
490.2708	3354.9414	491.4866	158.9570
490.4232	3115.0000	488.2432	157.9005
490.5756	3114.9951	483.8065	156.8497
490.7280	3095.0537	478.3304	155.7770
490.8804	3315.0000	473.6015	154.6990
491.0328	3314.9561	468.5529	153.6155
491.1852	3135.0000	463.1520	152.5307
491.3376	3134.9805	457.0634	151.4135
491.4900	3055.0000	452.2066	150.2855
491.6424	3055.0012	447.3246	149.1297
491.7948	3060.0427	443.4138	147.9287
491.9472	3235.0000	441.4993	146.6844
492.0996	3234.9719	441.5788	145.4617
492.2520	3120.0000	440.5627	144.2164
492.4044	3120.0061	440.5594	142.9719
492.5568	3144.9878	440.5176	141.7262
492.7092	3095.0000	440.5333	140.4597
492.8616	3095.0293	441.5815	139.2144
493.0140	3215.0000	441.7238	137.9585
493.1664	3214.9585	442.4250	136.7087
493.3188	3045.0232	442.9141	135.4747
493.4712	3140.0000	442.6729	134.2349
493.6236	3140.0232	442.6918	132.9897
493.7760	3234.9744	442.9923	131.7664
493.9284	3130.0000	442.2041	130.5429
494.0808	3129.9683	441.3166	129.2984
494.2332	3000.0000	441.3829	128.0552
494.3856	3000.0366	441.3955	126.8099
494.5380	3149.9805	441.5110	125.5697
494.6904	3070.0000	441.3893	124.3354
494.8428	3069.9817	440.9434	123.0729
494.9952	2995.0549	441.8542	121.8284
495.1476	3220.0000	441.9974	120.5842
495.3000	3219.9744	442.1483	119.3509
495.4524	3115.0000	441.7590	118.1162
495.6048	3114.9927	441.3914	116.8709
495.7572	3085.0452	441.5062	115.6487
495.9096	3270.0000	440.4532	114.4259
496.0620	3269.9634	439.2760	113.1974
496.2144	3120.0000	438.2309	111.9574
496.3668	3120.0000	437.6280	110.7127
496.5192	3120.0879	437.1801	109.4684
496.6716	3480.0000	436.6429	108.2229
496.8240	3479.9487	436.0922	106.9787
496.9764	3270.0024	435.3996	105.7329
497.1288	3280.0000	434.6839	104.4932
497.2812	3279.9768	433.5616	103.2432
497.4336	3184.9768	432.7972	101.9974
497.5860	3185.0562	431.7100	100.7309
497.7384	3414.9683	431.4978	99.4855
497.8908	3285.0000	430.2109	98.3240
498.0432	3285.0073	424.1905	97.1515
498.1956	3315.0000	417.9433	95.9572
498.3480	3315.0781	412.0206	94.7727
498.5004	3634.9487	404.7119	93.5712
498.6528	3425.0000	397.2949	92.3935
498.8052	3425.0012	387.5032	91.2039
498.9576	3430.0000	376.9703	89.9925
499.1100	3430.0085	366.1290	88.7702
499.2624	3464.9976	354.3082	87.5247
499.4148	3455.0000	341.9959	86.2357
499.5672	3454.9951	330.0486	84.8789
499.7196	3434.9365	319.4313	83.3883
499.8720	3175.0281	312.4337	81.6322
500.0244	3289.9878	115.1107	78.2971
500.1768	3240.0134	108.0543	74.5616
500.3292	3294.9463	102.5090	70.8280
500.4816	3074.9939	96.1604	66.8911
500.6340	3050.0391	89.9892	63.3579
500.7864	3209.9695	80.6616	58.9549
500.9388	3084.9988	74.3840	54.4214
501.0912	3079.9976	67.7217	50.0184
501.2436	3069.9536	59.5955	45.4839
501.3960	2879.9695	50.8239	38.8807
501.5484	2754.9658	46.2149	31.4768
501.7008	2614.9902	42.2310	24.6734
501.8532	2574.9841	36.7437	18.2049
502.0056	2509.9707	29.8762	11.4690
502.1580	2389.9829	22.5085	5.1337
502.3104	-999.2500	-999.2500	-999.2500
502.4628	-999.2500	-999.2500	-999.2500
