 154    926 C   4 H  2  49.5  49.5   31.00      131    10    70    44    13     1     3 6447
 154    926 C   4 H  2  59.5  59.5   31.09      156    10    87    48    15     3     3 6447
 154    926 C   4 H  2  69.5  69.5   31.19      194    10   108    54    22     4     6 6447
 154    926 C   4 H  2  79.5  79.5   31.30      229    10   127    60    29     4     9 6447
 154    926 C   4 H  2  89.5  89.5   31.40      217    10   132    47    25     2    11 6447
 154    926 C   4 H  2  99.5  99.5   31.50      246    10   128    71    25    11    11 6447
 154    926 C   4 H  2 109.5 109.5   31.59      215    10   113    72    17     6     7 6447
 154    926 C   4 H  2 119.5 119.5   31.69      213    10   120    63    24     3     3 6447
 154    926 C   4 H  2 129.5 129.5   31.80      244    10   143    68    23     6     4 6447
 154    926 C   4 H  2 139.5 139.5   31.90      259    10   150    70    23    10     6 6447
 154    926 C   4 H  3   9.5   9.5   32.10      169    10    95    51    14     1     8 6448
 154    926 C   4 H  3  19.5  19.5   32.19      208    10   121    55    22     6     4 6448
 154    926 C   4 H  3  29.5  29.5   32.29      218    10   121    61    29     1     6 6448
 154    926 C   4 H  3  39.5  39.5   32.40      284    10   152    77    35     8    12 6448
 154    926 C   4 H  3  49.5  49.5   32.49      233    10   122    69    27     6     9 6448
 154    926 C   4 H  3  59.5  59.5   32.60      217    10   122    56    24     7     8 6448
 154    926 C   4 H  3  69.5  69.5   32.69      275    10   149    74    38     5     9 6448
 154    926 C   4 H  3  79.5  79.5   32.79      260    10   148    66    29     8     9 6448
 154    926 C   4 H  3  89.5  89.5   32.90      241    10   130    72    27     5     7 6448
 154    926 C   4 H  3  99.5  99.5   32.99      241    10   130    61    40     2     8 6448
 154    926 C   4 H  3 109.5 109.5   33.10      222    10   121    58    25     5    13 6448
 154    926 C   4 H  3 119.5 119.5   33.19      229    10   130    67    23     5     4 6448
 154    926 C   4 H  3 129.5 129.5   33.29      195    10   110    54    15     9     7 6448
 154    926 C   4 H  3 139.5 139.5   33.40      209    10   121    60    17     6     5 6448
 154    926 C   4 H  4   9.5   9.5   33.60      212    10   115    69    22     4     2 6449
 154    926 C   4 H  4  19.5  19.5   33.69      227    10   138    62    20     2     5 6449
 154    926 C   4 H  4  29.5  29.5   33.79      238    10   145    62    20     3     8 6449
 154    926 C   4 H  4  39.5  39.5   33.90      246    10   150    61    20     3    12 6449
 154    926 C   4 H  4  49.5  49.5   33.99      174    10    87    60    20     4     3 6449
 154    926 C   4 H  4  59.5  59.5   34.10      199    10   112    64    14     2     7 6449
 154    926 C   4 H  4  69.5  69.5   34.19      229    10   118    61    34     3    13 6449
 154    926 C   4 H  4  79.5  79.5   34.29      243    10   138    66    25     6     8 6449
 154    926 C   4 H  4  89.5  89.5   34.40      246    10   132    71    32     7     4 6449
 154    926 C   4 H  4  99.5  99.5   34.49      249    10   146    70    17     8     8 6449
 154    926 C   4 H  4 109.5 109.5   34.60      282    10   158    78    28    10     8 6449
 154    926 C   4 H  4 119.5 119.5   34.69      217    10   125    60    25     4     3 6449
