 154    926 A   3 H  1 124.6 124.6   14.75    17.0    17.0 5659
 154    926 A   3 H  1 129.7 129.7   14.80    20.0    20.0 5659
 154    926 A   3 H  1 134.6 134.6   14.85    19.0    19.0 5659
 154    926 A   3 H  1 139.5 139.5   14.90    16.0    16.0 5659
 154    926 A   3 H  1 144.5 144.5   14.94    17.0    17.0 5659
 154    926 A   3 H  2   4.5   4.5   15.05    19.0    19.0 5662
 154    926 A   3 H  2   9.5   9.5   15.10    16.0    16.0 5662
 154    926 A   3 H  2  14.5  14.5   15.15    17.0    17.0 5662
 154    926 A   3 H  2  19.5  19.5   15.19    17.0    17.0 5662
 154    926 A   3 H  2  24.5  24.5   15.24    15.0    15.0 5662
 154    926 A   3 H  2  29.5  29.5   15.30    16.0    16.0 5662
 154    926 A   3 H  2  34.5  34.5   15.35    18.0    18.0 5662
 154    926 A   3 H  2  39.5  39.5   15.40    26.0    26.0 5662
 154    926 A   3 H  2  44.5  44.5   15.44    24.0    24.0 5662
 154    926 A   3 H  2  49.5  49.5   15.49    41.0    41.0 5662
 154    926 A   3 H  2  54.5  54.5   15.55    56.0    56.0 5662
 154    926 A   3 H  2  59.7  59.7   15.60    28.0    28.0 5662
 154    926 A   3 H  2  64.5  64.5   15.65    22.0    22.0 5662
 154    926 A   3 H  2  69.5  69.5   15.69    21.0    21.0 5662
 154    926 A   3 H  2  74.5  74.5   15.74    19.0    19.0 5662
 154    926 A   3 H  2  79.5  79.5   15.80    26.0    26.0 5662
 154    926 A   3 H  2  84.5  84.5   15.85    24.0    24.0 5662
 154    926 A   3 H  2  89.5  89.5   15.90    24.0    24.0 5662
 154    926 A   3 H  2  94.5  94.5   15.94    22.0    22.0 5662
 154    926 A   3 H  2  99.5  99.5   15.99    22.0    22.0 5662
 154    926 A   3 H  2 104.5 104.5   16.05    17.0    17.0 5662
 154    926 A   3 H  2 109.5 109.5   16.09    17.0    17.0 5662
 154    926 A   3 H  2 114.5 114.5   16.15    15.0    15.0 5662
 154    926 A   3 H  2 119.5 119.5   16.19    19.0    19.0 5662
 154    926 A   3 H  2 124.5 124.5   16.25    19.0    19.0 5662
 154    926 A   3 H  2 129.5 129.5   16.30    18.0    18.0 5662
 154    926 A   3 H  2 134.5 134.5   16.34    18.0    18.0 5662
 154    926 A   3 H  2 139.5 139.5   16.40    18.0    18.0 5662
 154    926 A   3 H  2 144.5 144.5   16.44    16.0    16.0 5662
 154    926 A   3 H  3   4.3   4.3   16.54    17.0    17.0 5664
 154    926 A   3 H  3   9.0   9.0   16.59    13.0    13.0 5664
 154    926 A   3 H  3  14.0  14.0   16.64    11.0    11.0 5664
 154    926 A   3 H  3  19.0  19.0   16.69    12.0    12.0 5664
 154    926 A   3 H  3  24.1  24.1   16.74    20.0    20.0 5664
 154    926 A   3 H  3  29.0  29.0   16.79    20.0    20.0 5664
 154    926 A   3 H  3  34.0  34.0   16.84    21.0    21.0 5664
 154    926 A   3 H  3  39.1  39.1   16.89    22.0    22.0 5664
 154    926 A   3 H  3  44.0  44.0   16.94    23.0    23.0 5664
 154    926 A   3 H  3  49.1  49.1   16.99    21.0    21.0 5664
 154    926 A   3 H  3  54.0  54.0   17.04    23.0    23.0 5664
 154    926 A   3 H  3  59.0  59.0   17.09    22.0    22.0 5664
 154    926 A   3 H  3  64.2  64.2   17.14    21.0    21.0 5664
 154    926 A   3 H  3  69.0  69.0   17.19    22.0    22.0 5664
 154    926 A   3 H  3  74.2  74.2   17.24    21.0    21.0 5664
 154    926 A   3 H  3  79.0  79.0   17.29    19.0    19.0 5664
 154    926 A   3 H  3  84.0  84.0   17.34    20.0    20.0 5664
 154    926 A   3 H  3  89.0  89.0   17.39    17.0    17.0 5664
 154    926 A   3 H  3  94.0  94.0   17.44    16.0    16.0 5664
 154    926 A   3 H  3  99.0  99.0   17.49    17.0    17.0 5664
 154    926 A   3 H  3 104.0 104.0   17.54    23.0    23.0 5664
 154    926 A   3 H  3 109.0 109.0   17.59    22.0    22.0 5664
 154    926 A   3 H  3 114.0 114.0   17.64    25.0    25.0 5664
 154    926 A   3 H  3 119.0 119.0   17.69    21.0    21.0 5664
 154    926 A   3 H  3 124.2 124.2   17.74    21.0    21.0 5664
 154    926 A   3 H  3 129.0 129.0   17.79    18.0    18.0 5664
 154    926 A   3 H  3 134.0 134.0   17.84    18.0    18.0 5664
 154    926 A   3 H  3 139.0 139.0   17.89    19.0    19.0 5664
 154    926 A   3 H  4   4.3   4.3   18.04    23.0    23.0 5665
 154    926 A   3 H  4   9.0   9.0   18.09    23.0    23.0 5665
 154    926 A   3 H  4  14.2  14.2   18.14    27.0    27.0 5665
 154    926 A   3 H  4  19.0  19.0   18.19    25.0    25.0 5665
 154    926 A   3 H  4  24.0  24.0   18.24    24.0    24.0 5665
 154    926 A   3 H  4  29.0  29.0   18.29    23.0    23.0 5665
 154    926 A   3 H  4  34.0  34.0   18.34    23.0    23.0 5665
 154    926 A   3 H  4  39.0  39.0   18.39    24.0    24.0 5665
 154    926 A   3 H  4  44.0  44.0   18.44    21.0    21.0 5665
 154    926 A   3 H  4  49.0  49.0   18.49    22.0    22.0 5665
 154    926 A   3 H  4  54.2  54.2   18.54    23.0    23.0 5665
 154    926 A   3 H  4  59.0  59.0   18.59    26.0    26.0 5665
 154    926 A   3 H  4  64.2  64.2   18.64    23.0    23.0 5665
 154    926 A   3 H  4  69.0  69.0   18.69    23.0    23.0 5665
 154    926 A   3 H  4  74.0  74.0   18.74    23.0    23.0 5665
 154    926 A   3 H  4  79.0  79.0   18.79    22.0    22.0 5665
 154    926 A   3 H  4  84.0  84.0   18.84    24.0    24.0 5665
 154    926 A   3 H  4  89.0  89.0   18.89    30.0    30.0 5665
 154    926 A   3 H  4  94.0  94.0   18.94    28.0    28.0 5665
 154    926 A   3 H  4  99.0  99.0   18.99    24.0    24.0 5665
 154    926 A   3 H  4 104.0 104.0   19.04    22.0    22.0 5665
 154    926 A   3 H  4 109.0 109.0   19.09    16.0    16.0 5665
 154    926 A   3 H  4 114.0 114.0   19.14    15.0    15.0 5665
 154    926 A   3 H  4 119.0 119.0   19.19    16.0    16.0 5665
 154    926 A   3 H  4 124.1 124.1   19.24    14.0    14.0 5665
 154    926 A   3 H  4 129.0 129.0   19.29    15.0    15.0 5665
 154    926 A   3 H  4 134.0 134.0   19.34    13.0    13.0 5665
 154    926 A   3 H  4 139.0 139.0   19.39    12.0    12.0 5665
 154    926 A   3 H  4 144.0 144.0   19.44    12.0    12.0 5665
 154    926 A   3 H  5   4.2   4.2   19.54    13.0    13.0 5666
 154    926 A   3 H  5   9.2   9.2   19.59    13.0    13.0 5666
 154    926 A   3 H  5  14.0  14.0   19.64    13.0    13.0 5666
 154    926 A   3 H  5  19.0  19.0   19.69    14.0    14.0 5666
 154    926 A   3 H  5  24.1  24.1   19.74    22.0    22.0 5666
 154    926 A   3 H  5  29.0  29.0   19.79    25.0    25.0 5666
 154    926 A   3 H  5  34.0  34.0   19.84    26.0    26.0 5666
 154    926 A   3 H  5  39.1  39.1   19.89    25.0    25.0 5666
 154    926 A   3 H  5  44.0  44.0   19.94    23.0    23.0 5666
 154    926 A   3 H  5  49.1  49.1   19.99    24.0    24.0 5666
 154    926 A   3 H  5  54.0  54.0   20.04    26.0    26.0 5666
 154    926 A   3 H  5  59.0  59.0   20.09    23.0    23.0 5666
 154    926 A   3 H  5  64.1  64.1   20.14    20.0    20.0 5666
 154    926 A   3 H  5  69.0  69.0   20.19    21.0    21.0 5666
 154    926 A   3 H  5  74.0  74.0   20.24    24.0    24.0 5666
 154    926 A   3 H  5  79.0  79.0   20.29    31.0    31.0 5666
 154    926 A   3 H  5  84.0  84.0   20.34    31.0    31.0 5666
 154    926 A   3 H  5  89.0  89.0   20.39    19.0    19.0 5666
 154    926 A   3 H  5  94.0  94.0   20.44    19.0    19.0 5666
